preco_venda,area_util,quartos,suites,vagas,valor_condominio,valor_iptu,bairro_quadra,tipo_imovel,qtd_comodidades
1490000.0,400.0,4.0,4,2,670.0,172.0,4,1,0
1750000.0,493.0,5.0,3,2,620.0,1034.0,4,1,8
1490000.0,400.0,4.0,4,2,670.0,4470.0,4,1,0
1990000.0,310.0,4.0,4,6,750.0,1098.0,4,1,3
2000000.0,550.0,6.0,3,3,610.0,1460.0,4,1,4
1550000.0,420.0,4.0,4,6,450.0,4650.0,4,1,1
1290000.0,223.0,4.0,2,2,450.0,3870.0,4,1,1
1890000.0,307.0,4.0,4,4,600.0,966.0,4,1,6
1595000.0,463.0,4.0,4,3,590.0,4785.0,4,1,26
2000000.0,550.0,6.0,2,6,669.0,1888.0,4,1,7
2298000.0,790.0,10.0,6,6,615.0,350.0,4,1,1
2200000.0,535.0,4.0,4,6,500.0,1000.0,4,1,0
2279990.0,535.0,4.0,4,6,500.0,6839.97,4,1,12
1650000.0,171.77,4.0,4,4,827.0,3540.0,4,1,10
990000.0,352.0,4.0,1,4,720.0,2970.0,4,1,7
2100000.0,700.0,7.0,4,5,780.0,6300.0,4,1,20
2300000.0,480.0,4.0,4,3,1.0,1.0,4,1,17
2300000.0,500.0,4.0,4,6,900.0,6900.0,4,1,27
1500000.0,260.0,4.0,4,4,827.0,1602.0,4,1,0
950000.0,800.0,7.0,7,3,580.0,828.0,4,1,4
950000.0,380.0,4.0,2,2,795.0,480.0,4,1,0
1840000.0,400.0,4.0,4,4,795.0,10800.0,4,1,3
1650000.0,383.0,4.0,4,3,820.0,1980.0,4,1,3
1850000.0,296.0,5.0,5,4,720.0,1086.0,4,1,3
1300000.0,436.0,4.0,3,2,720.0,1960.0,4,1,2
690000.0,200.0,4.0,2,0,450.0,2070.0,4,1,0
1370000.0,400.0,4.0,4,1,670.0,1440.0,4,1,0
1900000.0,506.0,4.0,4,2,795.0,2196.0,4,1,4
1475000.0,446.0,4.0,3,2,720.0,1404.0,4,1,3
2290000.0,480.0,4.0,3,6,895.0,2730.0,4,1,6
1850000.0,800.0,6.0,3,6,580.0,2129.0,4,1,1
2050000.0,700.0,7.0,5,6,795.0,2598.0,4,1,4
2290000.0,320.0,4.0,3,2,750.0,1800.0,4,1,0
1300000.0,320.0,5.0,1,4,795.0,3900.0,4,1,4
1500000.0,350.0,4.0,1,4,795.0,4500.0,4,1,2
950000.0,600.0,7.0,3,0,580.0,2850.0,4,1,6
2000000.0,700.0,7.0,5,2,833.0,6000.0,4,1,3
2000000.0,700.0,5.0,5,2,510.0,6000.0,4,1,0
1620000.0,320.0,4.0,4,3,795.0,4860.0,4,1,0
2270000.0,535.0,4.0,4,4,645.0,6810.0,4,1,32
699000.0,350.0,4.0,2,4,795.0,1170.0,4,1,3
2390000.0,515.0,4.0,4,4,650.0,7170.0,4,1,22
850000.0,467.63,4.0,2,2,942.0,1590.0,4,1,1
1150000.0,300.0,5.0,5,4,750.0,1200.0,4,1,6
3980000.0,678.0,4.0,4,3,580.0,2488.0,4,1,15
1650000.0,300.0,4.0,3,4,830.0,2345.0,4,1,4
2380000.0,400.0,5.0,2,0,900.0,7140.0,4,1,14
2495000.0,320.0,4.0,4,2,520.0,7485.0,11,1,10
3970000.0,840.0,5.0,5,0,500.0,11910.0,11,1,0
1750000.0,319.0,7.0,3,3,500.0,475.0,11,1,4
1990000.0,535.0,4.0,4,2,400.0,5970.0,11,1,9
3500000.0,600.0,4.0,4,6,550.0,10500.0,11,1,13
1950000.0,385.0,5.0,5,5,550.0,3000.0,11,1,7
1990000.0,530.0,4.0,4,2,600.0,4044.0,11,1,1
1990000.0,536.0,5.0,3,4,507.0,3870.0,11,1,3
2495000.0,318.0,4.0,4,2,500.0,1890.0,11,1,16
1895000.0,395.0,4.0,2,0,500.0,5000.0,11,1,20
2100000.0,600.0,5.0,5,0,300.0,6300.0,11,1,7
1999000.0,581.0,6.0,5,8,600.0,5997.0,11,1,1
1895000.0,395.0,4.0,2,4,400.0,4365.0,11,1,0
3566000.0,365.0,4.0,4,2,550.0,3300.0,11,1,21
2800000.0,508.0,4.0,3,4,350.0,3388.0,11,1,19
2800000.0,770.0,6.0,2,6,350.0,3880.0,11,1,26
2800000.0,580.0,6.0,5,7,1070.0,8400.0,11,1,10
2800000.0,508.0,4.0,4,0,350.0,8400.0,11,1,18
2887000.0,500.0,5.0,4,6,1300.0,8661.0,11,1,5
2880000.0,500.0,5.0,4,6,1200.0,8640.0,11,1,21
3750000.0,700.0,7.0,7,6,500.0,11250.0,11,1,16
3290000.0,500.0,6.0,3,4,350.0,9870.0,11,1,12
3290000.0,535.0,6.0,3,4,350.0,275.0,11,1,0
3500000.0,600.0,6.0,3,4,250.0,680.0,11,1,10
2890000.0,500.0,4.0,4,4,1300.0,8670.0,11,1,6
2400000.0,100.0,6.0,4,6,600.0,4058.0,11,1,2
4100000.0,640.0,4.0,4,4,500.0,12300.0,11,1,17
3700000.0,600.0,4.0,4,2,600.0,11100.0,11,1,8
2250000.0,400.0,4.0,2,2,800.0,3696.0,11,1,4
2200000.0,500.0,4.0,2,7,500.0,3000.0,11,1,17
1750000.0,600.0,4.0,1,1,500.0,5250.0,11,1,12
3500000.0,620.0,5.0,4,4,200.0,3760.0,11,1,24
2350000.0,440.0,5.0,4,3,320.0,2500.0,11,1,24
2990000.0,660.0,7.0,4,2,500.0,8970.0,11,1,7
3500000.0,523.0,5.0,5,8,350.0,4022.0,11,1,4
2200000.0,378.0,4.0,4,4,550.0,6600.0,11,1,5
2550000.0,542.0,8.0,5,8,550.0,7650.0,11,1,4
4500000.0,622.0,4.0,4,5,320.0,13500.0,11,1,5
3300000.0,515.0,4.0,4,0,300.0,9900.0,11,1,11
3200000.0,516.0,4.0,4,3,300.0,300.0,11,1,20
3200000.0,516.0,4.0,4,3,300.0,174.0,11,1,0
3200000.0,515.84,4.0,4,4,300.0,1900.0,11,1,21
2150000.0,400.0,5.0,3,2,300.0,6450.0,11,1,17
4400000.0,300.0,5.0,5,5,200.0,1500.0,11,1,0
3550000.0,856.0,7.0,4,8,250.0,10650.0,11,1,12
2095000.0,369.0,4.0,4,4,800.0,3169.0,11,1,22
4500000.0,600.0,4.0,4,9,400.0,13500.0,11,1,21
4000000.0,540.0,5.0,5,6,500.0,12000.0,11,1,22
4500000.0,675.0,4.0,4,6,300.0,13500.0,11,1,17
4200000.0,700.0,5.0,5,1,1000.0,12600.0,11,1,5
1950000.0,200.0,6.0,6,0,400.0,5850.0,11,1,7
4800000.0,300.0,4.0,0,4,1500.0,2500.0,11,1,4
3550000.0,536.0,4.0,4,6,400.0,1800.0,11,1,21
3499000.0,526.0,4.0,4,1,400.0,10497.0,11,1,12
2198000.0,565.0,4.0,4,8,650.0,3263.0,11,1,0
4000000.0,500.0,5.0,5,4,350.0,2000.0,11,1,25
3650000.0,590.0,5.0,5,6,500.0,2000.0,11,1,23
2690000.0,419.78,5.0,3,2,550.0,848.0,11,1,17
2990000.0,595.0,4.0,0,6,400.0,8970.0,11,1,9
3400000.0,540.0,4.0,4,3,300.0,10200.0,11,1,0
3300000.0,385.0,4.0,4,2,350.0,9900.0,11,1,14
2700000.0,523.0,5.0,5,8,650.0,8100.0,11,1,13
2100000.0,420.0,4.0,3,8,350.0,6300.0,11,1,4
4490000.0,650.0,4.0,4,3,600.0,13470.0,11,1,7
3000000.0,450.0,4.0,4,4,600.0,2500.0,11,1,26
2200000.0,900.0,5.0,3,4,350.0,6600.0,11,1,12
1780000.0,330.0,4.0,3,8,250.0,3240.0,11,1,14
1779000.0,340.0,4.0,3,4,250.0,2600.0,11,1,14
2700000.0,700.0,6.0,4,0,680.0,8100.0,11,1,6
2700000.0,700.0,6.0,4,0,426.0,8100.0,11,1,11
1880000.0,330.6,4.0,3,4,250.0,3088.0,11,1,11
4000000.0,392.0,4.0,4,3,500.0,12000.0,11,1,7
2400000.0,697.0,6.0,2,4,250.0,7200.0,11,1,0
3490000.0,660.0,5.0,2,4,500.0,10470.0,11,1,20
2950000.0,769.0,4.0,4,3,450.0,8850.0,11,1,11
4950000.0,780.0,4.0,4,3,1400.0,14850.0,11,1,14
2800000.0,508.0,4.0,4,6,350.0,8400.0,11,1,11
1600000.0,420.0,4.0,3,6,690.0,4800.0,11,1,8
2690000.0,600.0,7.0,5,10,500.0,3600.0,11,1,24
3200000.0,846.0,5.0,4,6,200.0,9600.0,11,1,18
2690000.0,550.0,5.0,3,2,255.0,8070.0,11,1,10
2700000.0,700.0,5.0,5,3,500.0,8100.0,11,1,10
3570000.0,603.0,5.0,4,4,1.0,10710.0,11,1,0
3200000.0,750.0,6.0,5,4,350.0,3900.0,11,1,16
3335000.0,700.0,5.0,5,10,550.0,2300.0,11,1,27
2398000.0,500.0,4.0,3,4,450.0,2450.0,11,1,0
2380000.0,410.0,4.0,4,3,500.0,3418.0,11,1,0
2700000.0,650.0,5.0,5,3,560.0,591.0,11,1,16
2170000.0,403.0,4.0,3,2,200.0,2900.0,11,1,0
2450000.0,400.0,4.0,4,0,700.0,2784.0,11,1,0
1660000.0,560.0,4.0,3,4,355.0,1801.0,11,1,2
1660000.0,515.0,4.0,3,2,355.0,4980.0,11,1,1
1659000.0,515.0,4.0,3,2,380.0,4977.0,11,1,12
3600000.0,550.0,4.0,4,2,480.0,3500.0,11,1,0
3890000.0,552.0,4.0,2,4,500.0,11670.0,11,1,3
3890000.0,450.0,4.0,4,3,1302.0,291.0,11,1,2
3500000.0,500.12,5.0,3,2,300.0,4135.0,11,1,22
2690000.0,516.0,4.0,4,4,850.0,3000.0,11,1,21
2700000.0,523.0,5.0,5,8,560.0,3650.0,11,1,0
4800000.0,845.0,9.0,6,8,500.0,14400.0,11,1,19
4200000.0,750.0,4.0,4,3,1000.0,12600.0,11,1,12
2350000.0,361.2,6.0,6,3,480.0,1930.0,11,1,9
2450000.0,403.0,4.0,3,2,200.0,7350.0,11,1,13
3600000.0,603.0,5.0,4,4,600.0,2886.0,11,1,2
1980000.0,355.0,4.0,2,2,500.0,5940.0,11,1,8
2980000.0,425.0,4.0,3,2,450.0,8940.0,11,1,19
2600000.0,325.0,4.0,4,5,850.0,7800.0,11,1,13
3595000.0,500.0,4.0,4,2,850.0,10785.0,11,1,4
2999000.0,740.0,4.0,4,5,450.0,8730.0,11,1,5
3200000.0,625.0,6.0,4,4,759.0,9600.0,11,1,10
3579000.0,700.0,5.0,5,10,350.0,2500.0,11,1,3
1399000.0,330.0,4.0,2,4,290.0,4197.0,11,1,9
3490000.0,500.0,4.0,4,1,900.0,10470.0,11,1,18
3500000.0,600.0,4.0,4,4,100.0,10500.0,11,1,0
3199999.99,400.0,4.0,2,20,500.0,9599.99997,11,1,0
3990000.0,432.0,4.0,3,8,500.0,656.0,11,1,5
3400000.0,650.0,6.0,6,7,200.0,4200.0,11,1,2
3200000.0,463.0,4.0,4,0,759.0,9600.0,11,1,3
2980000.0,740.0,4.0,4,2,150.0,8940.0,11,1,8
3850000.0,600.0,5.0,3,5,709.0,550.0,11,1,18
3600000.0,600.0,4.0,4,4,300.0,2570.0,11,1,20
1640000.0,400.0,4.0,2,0,150.0,4920.0,11,1,11
3650000.0,500.0,4.0,4,2,300.0,1900.0,11,1,3
1980000.0,400.0,4.0,4,6,350.0,5940.0,11,1,17
1990000.0,318.0,4.0,4,2,750.0,5970.0,11,1,4
3800000.0,650.0,4.0,3,5,800.0,1000.0,11,1,20
2980000.0,770.0,5.0,3,5,150.0,2000.0,11,1,24
2890000.0,800.0,5.0,4,4,150.0,8670.0,11,1,8
2650000.0,529.0,4.0,4,4,250.0,7950.0,11,1,6
1980000.0,614.0,5.0,0,6,140.0,3600.0,11,1,3
2750000.0,420.0,4.0,4,3,350.0,8250.0,11,1,22
4200000.0,450.0,5.0,5,6,500.0,12600.0,11,1,25
1850000.0,450.0,4.0,1,4,400.0,1000.0,11,1,0
2390000.0,650.0,4.0,3,3,250.0,7170.0,11,1,11
3650000.0,417.0,4.0,4,4,500.0,10950.0,11,1,5
2900000.0,500.0,5.0,4,4,500.0,8700.0,11,1,21
4800000.0,650.0,5.0,5,6,350.0,1000.0,11,1,20
4500000.0,180.0,7.0,7,8,720.0,2600.0,11,1,0
3399000.0,430.0,4.0,4,4,300.0,10197.0,11,1,21
2900000.0,500.0,5.0,4,4,500.0,8700.0,11,1,24
3295000.0,531.0,4.0,4,4,400.0,3672.0,11,1,22
4690000.0,600.0,5.0,5,18,1100.0,2694.0,11,1,5
4750000.0,950.0,4.0,3,3,150.0,795.0,11,1,25
3700000.0,483.0,4.0,3,7,600.0,11100.0,11,1,20
3490000.0,265.0,4.0,3,4,550.0,10470.0,11,1,13
3490000.0,265.0,4.0,3,4,550.0,10470.0,11,1,14
3490000.0,515.0,4.0,4,4,300.0,2500.0,11,1,23
2999000.0,480.0,4.0,4,2,250.0,8997.0,11,1,11
4997000.0,460.0,4.0,2,12,1000.0,3200.0,11,1,0
1790000.0,500.0,6.0,5,10,300.0,5370.0,11,1,5
2850000.0,800.0,6.0,3,4,350.0,8550.0,11,1,3
2190000.0,609.0,4.0,4,4,300.0,400.0,11,1,11
2550000.0,570.0,6.0,4,7,450.0,3700.0,11,1,0
2130000.0,404.0,4.0,4,7,50.0,2800.0,11,1,0
3898000.0,970.0,5.0,4,5,1100.0,4915.0,11,1,0
2171000.0,500.0,4.0,3,4,650.0,1800.0,11,1,4
1990000.0,700.0,5.0,3,3,300.0,5970.0,11,1,14
2500000.0,831.73,6.0,6,6,950.0,7500.0,11,1,20
1990000.0,716.0,4.0,3,4,350.0,5970.0,11,1,2
2200000.0,650.0,4.0,4,4,330.0,6600.0,11,1,0
4500000.0,840.0,5.0,5,0,350.0,5000.0,11,1,0
4200000.0,670.0,5.0,3,10,550.0,12600.0,11,1,17
4199999.99,650.0,5.0,3,3,550.0,12599.99997,11,1,0
4500000.0,840.0,5.0,5,0,350.0,13500.0,11,1,9
2200000.0,340.0,4.0,1,10,800.0,4000.0,11,1,9
2190000.0,400.0,5.0,3,3,300.0,700.0,11,1,7
3500000.0,330.0,4.0,4,1,400.0,10500.0,11,1,13
3900000.0,550.0,4.0,3,4,350.0,3800.0,11,1,24
4750000.0,869.0,5.0,5,10,1000.0,4320.0,11,1,17
3200000.0,718.0,4.0,2,20,500.0,9600.0,11,1,12
4000000.0,780.0,4.0,4,6,200.0,12000.0,11,1,15
3200000.0,640.0,4.0,3,10,400.0,9600.0,11,1,17
3700000.0,400.0,4.0,4,1,200.0,11100.0,11,1,4
3500000.0,462.0,4.0,2,7,400.0,10500.0,11,1,7
870000.0,285.0,6.0,2,6,200.0,2610.0,11,1,6
947000.0,100.0,4.0,2,4,350.0,2841.0,11,1,0
3500000.0,400.0,4.0,4,10,200.0,2282.0,11,1,15
2390000.0,584.0,4.0,3,4,120.0,7170.0,11,1,0
1850000.0,357.0,4.0,4,2,990.0,5550.0,4,1,0
1780000.0,350.0,4.0,2,3,1100.0,1580.0,4,1,1
1690000.0,361.0,4.0,4,2,1290.0,1254.0,4,1,3
1800000.0,350.0,4.0,2,4,1100.0,5400.0,4,1,0
1850000.0,350.0,4.0,4,2,1100.0,1160.0,4,1,17
2350000.0,360.0,5.0,0,5,1100.0,1300.0,4,1,9
2350000.0,360.0,5.0,5,5,1100.0,250.0,4,1,24
1800000.0,350.0,4.0,2,4,1100.0,2000.0,4,1,0
2990000.0,600.0,4.0,2,10,950.0,8970.0,4,1,12
1290000.0,264.0,4.0,3,2,300.0,3870.0,4,1,22
2300000.0,400.0,6.0,5,4,1100.0,1600.0,4,1,28
1900000.0,300.0,4.0,4,2,1200.0,5700.0,4,1,22
2190000.0,290.0,4.0,3,4,530.0,6570.0,4,1,29
1970000.0,400.0,4.0,4,4,1000.0,5910.0,4,1,18
2700000.0,535.0,4.0,4,2,1150.0,2064.0,4,1,0
2000000.0,346.0,4.0,4,2,1100.0,1440.0,4,1,2
2200000.0,500.0,4.0,4,2,1290.0,6600.0,4,1,13
2650000.0,535.0,4.0,4,2,1150.0,344.0,4,1,6
2150000.0,866.0,4.0,4,2,1100.0,146.0,4,1,2
2400000.0,400.0,4.0,4,2,935.0,7200.0,4,1,1
2790000.0,500.0,5.0,5,6,1100.0,1752.0,4,1,10
1860000.0,300.0,4.0,4,2,1000.0,5580.0,4,1,0
2290000.0,320.0,4.0,3,4,550.0,6870.0,4,1,27
1500000.0,330.0,4.0,1,3,746.0,2509.0,4,1,0
3200000.0,600.0,7.0,3,4,1300.0,9600.0,4,1,0
2820000.0,354.8,4.0,4,2,730.0,2300.0,4,1,5
3300000.0,752.0,4.0,4,3,747.0,9900.0,4,1,3
1990000.0,382.64,4.0,2,4,829.0,2044.0,4,1,3
2300000.0,480.0,4.0,1,2,746.0,2724.0,4,1,5
1880000.0,484.0,4.0,2,4,797.0,5640.0,4,1,14
2100000.0,600.0,6.0,6,3,746.0,6300.0,4,1,0
3990000.0,610.0,4.0,1,2,829.0,100.0,4,1,0
1650000.0,450.0,5.0,3,4,450.0,4950.0,4,1,16
1580000.0,581.42,4.0,3,4,796.0,2982.0,4,1,16
1890000.0,450.0,5.0,3,4,740.0,5670.0,4,1,12
2990000.0,354.0,5.0,4,5,750.0,2340.0,4,1,3
2990000.0,600.0,6.0,6,2,785.0,8970.0,4,1,0
2200000.0,433.02,6.0,3,2,746.0,2043.0,4,1,7
2399000.0,450.0,4.0,2,3,714.0,7197.0,4,1,13
1290000.0,283.0,4.0,3,3,350.0,2000.0,4,1,10
1290000.0,416.0,4.0,3,3,530.0,10950.0,4,1,1
1950000.0,360.0,4.0,4,2,440.0,5850.0,4,1,3
1350000.0,350.0,5.0,2,4,100.0,4050.0,4,1,0
1350000.0,214.0,4.0,3,2,880.0,930.0,4,1,7
1599000.0,335.0,4.0,2,4,1000.0,4797.0,4,1,17
2650000.0,467.7,4.0,4,3,1100.0,2000.0,4,1,13
1849000.0,590.0,5.0,5,0,1000.0,2000.0,4,1,12
1620000.0,354.0,4.0,2,2,880.0,100.0,4,1,8
1485000.0,231.0,4.0,3,2,1000.0,4455.0,4,1,5
2200000.0,790.0,5.0,5,4,700.0,2850.0,4,1,14
1890000.0,523.0,6.0,4,3,572.0,5670.0,4,1,4
1100000.0,419.0,4.0,4,2,750.0,2600.0,4,1,0
2685000.0,671.63,5.0,3,4,716.0,3478.0,4,1,12
1990000.0,260.0,4.0,2,2,620.0,5970.0,4,1,0
1890000.0,453.0,6.0,4,3,572.0,5670.0,4,1,4
1790000.0,480.0,4.0,2,2,796.0,2100.0,4,1,6
3900000.0,678.0,4.0,4,4,540.0,2767.0,4,1,21
3300000.0,450.0,4.0,4,2,980.0,9900.0,4,1,4
4950000.0,250.0,5.0,4,5,890.0,14850.0,4,1,4
3300000.0,450.0,4.0,4,2,980.0,9900.0,4,1,2
2800000.0,350.0,4.0,4,4,980.0,1380.0,4,1,2
3990000.0,535.0,5.0,3,2,885.0,11970.0,4,1,20
3999999.0,500.0,5.0,2,6,825.0,918.0,4,1,3
1780000.0,400.0,4.0,2,4,850.0,350.0,4,1,12
1720000.0,200.0,4.0,1,4,850.0,800.0,4,1,3
3950000.0,450.0,4.0,4,5,855.0,3000.0,4,1,24
1780000.0,415.0,4.0,2,4,855.0,2000.0,4,1,9
2990000.0,295.81,4.0,3,4,888.0,8970.0,4,1,10
2300000.0,320.0,4.0,2,4,855.0,2000.0,4,1,17
2550000.0,341.61,5.0,3,2,987.0,1540.0,4,1,16
3045000.0,352.0,4.0,3,2,885.0,3486.0,4,1,5
3190000.0,550.0,6.0,6,4,1050.0,11166.0,4,1,7
2480000.0,420.0,5.0,2,4,885.0,1702.0,4,1,26
2550000.0,405.0,4.0,4,4,850.0,1000.0,4,1,5
3989000.0,678.0,4.0,4,3,880.0,11967.0,4,1,3
2800000.0,300.0,4.0,4,4,850.0,1200.0,4,1,1
2400000.0,500.0,4.0,4,10,800.0,7200.0,4,1,16
3300000.0,500.0,4.0,4,4,855.0,2000.0,4,1,22
3991000.0,533.0,6.0,4,2,885.0,11973.0,4,1,22
2550000.0,515.0,5.0,1,4,885.0,2643.0,4,1,15
3300000.0,350.0,4.0,4,4,855.0,2000.0,4,1,19
3200000.0,335.15,4.0,4,2,950.0,1402.0,4,1,18
2550000.0,400.0,4.0,2,6,855.0,2000.0,4,1,21
2400000.0,400.0,4.0,4,0,850.0,1800.0,4,1,8
1320000.0,495.52,5.0,3,2,987.0,3960.0,4,1,1
3140000.0,550.0,5.0,4,6,870.0,2935.0,4,1,5
1490000.0,400.0,6.0,2,5,790.0,4470.0,4,1,6
2500000.0,573.0,6.0,5,5,800.0,238.0,4,1,3
3300000.0,600.0,5.0,5,4,855.0,9900.0,4,1,1
1995000.0,400.0,6.0,4,4,2000.0,5985.0,4,1,0
1390000.0,400.0,6.0,4,5,1000.0,1500.0,4,1,0
1350000.0,450.0,4.0,2,2,1000.0,2000.0,4,1,0
1489000.0,450.0,4.0,2,5,550.0,4467.0,4,1,4
3300000.0,700.0,5.0,5,4,800.0,9900.0,4,1,24
1630000.0,450.0,4.0,4,4,735.0,4890.0,4,1,0
630000.0,240.0,4.0,4,4,250.0,350.0,4,1,3
3900000.0,680.0,4.0,4,2,850.0,1900.0,4,1,14
1350000.0,450.0,4.0,1,2,790.0,2200.0,4,1,1
3390000.0,550.0,4.0,4,2,680.0,1769.0,4,1,3
3390000.0,550.0,4.0,4,3,600.0,2200.0,4,1,30
2500000.0,344.0,4.0,2,4,640.0,7500.0,4,1,20
2800000.0,300.0,4.0,4,5,691.0,2000.0,4,1,25
3500000.0,450.0,5.0,5,4,768.0,200.0,4,1,26
2650000.0,557.0,4.0,4,10,788.0,7950.0,4,1,2
3300000.0,450.0,4.0,4,2,788.0,1074.0,4,1,4
1450000.0,480.0,4.0,4,2,380.0,650.0,4,1,3
2500000.0,834.0,5.0,2,12,607.0,198.0,4,1,2
1270000.0,560.0,4.0,1,4,900.0,3810.0,4,1,0
1899000.0,740.0,4.0,1,3,680.0,2400.0,4,1,16
1260000.0,380.0,4.0,1,3,580.0,3780.0,4,1,1
1495000.0,515.0,4.0,1,4,800.0,2993.0,4,1,7
2600000.0,560.0,5.0,3,4,666.0,2940.0,7,1,23
4200000.0,426.0,4.0,4,2,550.0,4812.0,7,1,3
1600000.0,400.0,4.0,2,3,666.0,1990.0,7,1,0
1990000.0,520.0,4.0,4,4,756.0,200.0,7,1,19
3100000.0,928.0,5.0,5,0,850.0,9300.0,7,1,0
3650000.0,660.0,6.0,5,10,550.0,2500.0,11,1,18
2590000.0,635.0,6.0,4,6,120.0,7770.0,11,1,12
2900000.0,380.0,5.0,1,10,700.0,8700.0,11,1,17
3150000.0,568.23,5.0,4,3,746.0,9450.0,4,1,3
3980000.0,750.0,5.0,5,5,250.0,1477.0,11,1,9
2630000.0,536.0,5.0,3,3,300.0,552.0,11,1,20
3500000.0,494.0,5.0,4,3,700.0,10500.0,7,1,26
1450000.0,450.0,4.0,3,2,897.0,3150.0,7,1,6
4900000.0,752.0,5.0,5,4,1500.0,5810.0,7,1,0
4490000.0,560.0,4.0,4,4,3000.0,13470.0,7,1,10
2610000.0,487.0,5.0,5,4,666.0,2518.0,7,1,21
3500000.0,580.0,5.0,4,4,580.0,4200.0,4,1,5
2049000.0,400.0,5.0,2,4,730.0,6147.0,4,1,14
3290000.0,600.0,5.0,5,4,730.0,9870.0,4,1,19
1340000.0,400.0,5.0,2,7,730.0,4020.0,4,1,14
2690000.0,671.63,5.0,2,4,745.0,3478.0,4,1,23
1790000.0,300.0,4.0,4,5,796.0,1916.0,4,1,2
1900000.0,450.0,4.0,4,4,750.0,340.0,4,1,12
2100000.0,380.0,4.0,3,2,750.0,1800.0,4,1,6
628000.0,88.0,4.0,1,2,380.0,780.0,5,1,18
1350000.0,350.0,4.0,1,4,650.0,4050.0,6,1,5
605000.0,88.0,4.0,1,2,380.0,760.0,5,1,5
628000.0,88.0,4.0,1,2,380.0,1884.0,5,1,0
640000.0,68.0,4.0,2,2,450.0,1182.0,5,1,2
665000.0,100.0,31.0,0,0,510.0,1200.0,5,1,3
1099000.0,644.0,4.0,2,2,200.0,3297.0,6,1,15
2600000.0,600.0,6.0,6,4,600.0,7800.0,6,1,29
1650000.0,265.0,5.0,3,4,710.0,4950.0,6,1,9
2490000.0,497.0,5.0,4,3,710.0,7470.0,6,1,14
2800000.0,380.0,5.0,4,6,790.0,340.0,4,1,11
2850000.0,370.0,4.0,4,6,750.0,2223.0,4,1,8
2850000.0,375.0,5.0,4,6,790.0,8550.0,4,1,0
1580000.0,450.0,4.0,1,2,746.0,2420.0,4,1,16
2290000.0,400.0,4.0,4,2,790.0,6870.0,4,1,20
3300000.0,565.65,4.0,4,2,743.0,3048.0,4,1,21
2990000.0,700.0,4.0,4,2,746.0,8970.0,4,1,2
1150000.0,200.0,4.0,2,3,750.0,3450.0,4,1,6
2300000.0,485.0,4.0,1,2,746.0,2724.0,4,1,15
2099000.0,440.0,4.0,4,4,730.0,6297.0,4,1,18
1495000.0,516.0,5.0,2,4,747.0,2495.0,4,1,3
1850000.0,532.0,5.0,2,4,746.0,2514.0,4,1,4
1890000.0,500.0,5.0,3,6,746.0,445.0,4,1,4
2080000.0,491.0,5.0,5,4,730.0,6240.0,4,1,18
1790000.0,81.42,4.0,3,4,796.0,5370.0,4,1,13
1850000.0,400.0,4.0,1,2,800.0,5550.0,4,1,20
1995000.0,280.0,4.0,1,2,730.0,5985.0,4,1,14
3900000.0,800.0,5.0,5,5,780.0,11700.0,4,1,18
2490000.0,450.0,5.0,4,8,710.0,7470.0,6,1,23
3150000.0,610.0,4.0,4,8,746.0,2557.0,4,1,20
2290000.0,400.0,4.0,4,4,710.0,6870.0,6,1,20
1700000.0,350.0,4.0,4,4,500.0,1000.0,6,1,0
1995000.0,368.0,4.0,4,22,680.0,5985.0,6,1,16
3450000.0,386.0,4.0,2,3,115.0,3324.0,6,1,2
4900000.0,752.0,6.0,5,4,1500.0,5810.0,7,1,17
4900000.0,683.0,5.0,4,2,667.0,3242.0,7,1,17
3680000.0,438.26,5.0,5,2,666.0,2555.0,7,1,0
2670000.0,630.0,4.0,4,6,666.0,2830.0,7,1,20
3500000.0,730.0,5.0,3,3,666.0,252.0,7,1,20
1795000.0,320.0,4.0,2,4,750.0,5385.0,6,1,16
2090000.0,700.0,5.0,4,10,756.0,3441.0,7,1,23
1400000.0,390.0,4.0,2,4,666.0,2058.0,7,1,13
1990000.0,400.0,4.0,3,3,666.0,1700.0,7,1,14
1380000.0,320.0,4.0,2,3,666.0,1780.0,7,1,11
2780000.0,540.0,4.0,4,4,800.0,8340.0,6,1,15
2400000.0,660.0,5.0,5,4,666.0,3900.0,7,1,22
2780000.0,569.0,4.0,3,3,800.0,1500.0,6,1,0
1980000.0,350.0,4.0,4,3,677.0,2990.0,7,1,13
2395000.0,600.0,6.0,6,4,710.0,7185.0,6,1,18
3590000.0,580.0,5.0,5,2,760.0,1646.0,6,1,6
1650000.0,390.0,4.0,3,2,0.0,4950.0,6,1,7
2980000.0,580.0,5.0,4,6,700.0,3000.0,6,1,0
2480000.0,550.0,6.0,5,4,680.0,150.0,6,1,22
2730000.0,400.0,4.0,3,2,776.0,8190.0,6,1,0
4800000.0,480.0,4.0,4,3,300.0,500.0,6,1,18
1780000.0,450.0,5.0,3,4,700.0,5340.0,6,1,15
1630000.0,321.0,4.0,2,4,720.0,4890.0,6,1,10
4000000.0,477.0,7.0,5,0,428.0,12000.0,7,1,0
3000000.0,600.0,4.0,2,2,498.0,9000.0,7,1,2
3560000.0,510.0,9.0,0,6,0.0,10680.0,7,1,1
1400000.0,390.0,4.0,1,2,778.0,4200.0,7,1,8
1850000.0,500.0,4.0,4,4,800.0,5550.0,7,1,12
